title,subtitle,authors,narrators,series,length,release_date,language,rating,no_of_ratings,regular_price,sales_price,category,genres,url
Death on the Scotland Express,"A Cressida Fawcett Mystery, Book 4",['Fliss Chester'],['Daphne Kouma'],Cressida Fawcett Mystery,Length: 7 hrs and 56 mins,Release date: 11-27-23,Language: English,5 out of 5 stars,7 ratings,$19.95,,,[],https://www.audible.com/pd/Death-on-the-Scotland-Express-Audiobook/B0CNDB1TGB?qid=1702035962&sr=1-425&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_25&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
A Fellowship of Bakers & Magic,"Adenashire, A Cozy Fantasy Book Series",['J. Penner'],['Vicki-Jo Eva'],Adenashire,Length: 7 hrs and 27 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,7 ratings,$19.95,,,[],https://www.audible.com/pd/A-Fellowship-of-Bakers-Magic-Audiobook/B0CNHHG7DP?qid=1702035962&sr=1-426&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_26&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Boundaries = Freedom,"How to Create Boundaries That Set You Free Without Feeling Guilty (Beyond Suffering, Book 3)",['Joseph Nguyen'],['Joseph Nguyen'],,Length: 39 mins,Release date: 11-08-23,Language: English,5 out of 5 stars,7 ratings,$3.95,,,[],https://www.audible.com/pd/Boundaries-Freedom-Audiobook/B0CMXRK3FF?qid=1702035962&sr=1-427&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_27&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Warlord of Empyrea,An Isekai Barbarian Fantasy Adventure,['Michael Dalton'],"['Byron Ormond', 'Kat Riley']",Empyrean Chronicles,Length: 11 hrs and 15 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,7 ratings,$48.99,,,[],https://www.audible.com/pd/Warlord-of-Empyrea-Audiobook/B0CN7HTJKF?qid=1702035962&sr=1-428&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_28&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Bound by Blood,"Joseph Morgan's Dark Fairy Tales, Book 2",['Joseph Morgan'],['Joseph Morgan'],Joseph Morgan's Dark Fairy Tales,Length: 31 mins,Release date: 11-08-23,Language: English,5 out of 5 stars,7 ratings,$3.95,,,[],https://www.audible.com/pd/Bound-by-Blood-Audiobook/B0CMVJJVRY?qid=1702035962&sr=1-429&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_29&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
More Trouble in Loveland,"The Loveland Series, Book 2",['Jennifer Peel'],['Stephanie Rose'],The Loveland Series,Length: 4 hrs and 4 mins,Release date: 10-31-23,Language: English,5 out of 5 stars,7 ratings,$13.99,,,[],https://www.audible.com/pd/More-Trouble-in-Loveland-Audiobook/B0CKZDMM3J?qid=1702035962&sr=1-430&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_30&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
RBT Mastery Comprehensive Study Guide & Practice Questions,Registered Behavior Technician Exam Prep,['A.E. Alvo'],['Paul Anderson'],,Length: 10 hrs and 43 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,7 ratings,$24.95,,,[],https://www.audible.com/pd/RBT-Mastery-Comprehensive-Study-Guide-Practice-Questions-Audiobook/B0CNL6V6HR?qid=1702035962&sr=1-431&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_31&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Mushoku Tensei,"Jobless Reincarnation (Light Novel), Vol. 5",['Rifujin na Magonote'],['Cliff Kurt'],Mushoku Tensei: Jobless Reincarnation,Length: 8 hrs and 3 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,8 ratings,$19.95,,,[],https://www.audible.com/pd/Mushoku-Tensei-Audiobook/B0CNL44KVJ?qid=1702035962&sr=1-432&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_32&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Arrival: A Humorous Isekai LitRPG,"Terminate the Other World!, Book 1",['Icalos'],['Savy Des-Etages'],Terminate the Other World!,Length: 17 hrs and 10 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,8 ratings,$44.99,,,[],https://www.audible.com/pd/Arrival-A-Humorous-Isekai-LitRPG-Audiobook/B0CMD8B1N6?qid=1702035962&sr=1-433&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_33&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Contained in Love,Reclaiming Your Feminine Power as a Wife and Mother (Second Edition),['Mina Irfan'],['Torii Alaniz'],,Length: 3 hrs and 37 mins,Release date: 11-10-23,Language: English,5 out of 5 stars,8 ratings,$14.95,,,[],https://www.audible.com/pd/Contained-in-Love-Audiobook/B0CN1YQWRJ?qid=1702035962&sr=1-434&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_34&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Passion in the Mountains,Greene Mountain Boys,['Olivia T. Turner'],"['Brooklyn Young', 'Oliver Clarke']",Greene Mountain Boys,Length: 2 hrs and 23 mins,Release date: 12-04-23,Language: English,5 out of 5 stars,8 ratings,$6.95,,,[],https://www.audible.com/pd/Passion-in-the-Mountains-Audiobook/B0CP8L6YF5?qid=1702035962&sr=1-435&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_35&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Bound by Temptation,"Ravage MC Bound, Book 10",['Ryan Michele'],"['Samantha Summers', 'Tim Paige']",Ravage MC Bound,Length: 9 hrs and 26 mins,Release date: 10-23-23,Language: English,5 out of 5 stars,8 ratings,$17.49,,,[],https://www.audible.com/pd/Bound-by-Temptation-Audiobook/B0CL1G4D6M?qid=1702035962&sr=1-436&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_36&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Death at Paradise Park,"DS Knight, Book 2",['Ross Greenwood'],['David Thorpe'],DS Knight,Length: 12 hrs and 19 mins,Release date: 11-06-23,Language: English,5 out of 5 stars,8 ratings,$18.54,,,[],https://www.audible.com/pd/Death-at-Paradise-Park-Audiobook/B0CL9FRZY6?qid=1702035962&sr=1-437&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_37&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Confessions: Chloé,"Confessions Series, Book 9",['Ella Frank'],"['Savannah Peachwood', 'Aiden Snow', 'Teddy Hamilton']",Confessions Series,Length: 6 hrs and 59 mins,Release date: 10-31-23,Language: English,4.5 out of 5 stars,15 ratings,$19.95,,,[],https://www.audible.com/pd/Confessions-Chloe-Audiobook/B0CM3YFHLC?qid=1702035962&sr=1-438&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_38&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Sainted,,['Jesse H Reign'],"['Michael Dean', 'Tim Paige']",,Length: 8 hrs and 18 mins,Release date: 11-21-23,Language: English,4.5 out of 5 stars,21 ratings,$39.99,,,[],https://www.audible.com/pd/Sainted-Audiobook/B0CLDB81QW?qid=1702035962&sr=1-439&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_39&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Good Elf Gone Wrong,,['Alina Jacobs'],"['Devon Grace', 'Bradley Ford']",,Length: 13 hrs and 47 mins,Release date: 11-14-23,Language: English,4.5 out of 5 stars,34 ratings,$24.95,,,[],https://www.audible.com/pd/Good-Elf-Gone-Wrong-Audiobook/B0CL9K6S5M?qid=1702035962&sr=1-440&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_40&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Peacemaker Wars,Peacemaker Wars: A Backyard Starship Series,"['J.N. Chaney', 'Terry Maggert']",['Tom Taylorson'],Peacemaker Wars,Length: 14 hrs and 42 mins,Release date: 11-28-23,Language: English,4.5 out of 5 stars,20 ratings,$54.99,,,[],https://www.audible.com/pd/Peacemaker-Wars-Audiobook/B0CKWDCZ6Z?qid=1702035962&sr=1-441&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_41&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
I Married Wonjin,Prime Mating Agency,['Regine Abel'],['Daryl Mayfield'],Prime Mating Agency,Length: 3 hrs and 13 mins,Release date: 11-13-23,Language: English,4.5 out of 5 stars,11 ratings,$14.95,,,[],https://www.audible.com/pd/I-Married-Wonjin-Audiobook/B0CN7HX7GW?qid=1702035962&sr=1-442&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_42&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
This Gilded Abyss,,['Rebecca Thorne'],['Natalie Naudus'],,Length: 10 hrs and 31 mins,Release date: 11-10-23,Language: English,4.5 out of 5 stars,11 ratings,$24.95,,,[],https://www.audible.com/pd/This-Gilded-Abyss-Audiobook/B0CN3Z452G?qid=1702035962&sr=1-443&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_43&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Goblin Girl Maid Service 2,A Slice-of-Life Fantasy Adventure,"['Marcus Sloss', 'Landon Scott']",['Mandy McCullough'],Monster Girl Maids,Length: 6 hrs and 51 mins,Release date: 12-02-23,Language: English,5 out of 5 stars,9 ratings,$38.49,,,[],https://www.audible.com/pd/Goblin-Girl-Maid-Service-2-Audiobook/B0CNL58D8G?qid=1702035962&sr=1-444&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_44&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Shooting Iron,"Devil's Gulch, Book 2","['William W. Johnstone', 'J. A. Johnstone']",['A.W. Miller'],A Devil's Gulch Western,Length: 8 hrs and 10 mins,Release date: 10-24-23,Language: English,5 out of 5 stars,9 ratings,$17.49,,,[],https://www.audible.com/pd/Shooting-Iron-Audiobook/B0CKS7Q81C?qid=1702035962&sr=1-445&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_45&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Forbidden: Part Two,"Luna & Sol Omegaverse, Book 2",['Emilia Emerson'],"['Jameson Adams', 'Amber Lee Connors']",Luna & Sol Omegaverse,Length: 14 hrs and 8 mins,Release date: 11-14-23,Language: English,5 out of 5 stars,9 ratings,$49.99,,,[],https://www.audible.com/pd/Forbidden-Part-Two-Audiobook/B0CKV1VV39?qid=1702035962&sr=1-446&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_46&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
"The Saint's Magic Power Is Omnipotent (Light Novel), Vol. 4",,['橘 由華'],['Veronica Taylor'],The Saint's Magic Power is Omnipotent,Length: 4 hrs and 40 mins,Release date: 10-25-23,Language: English,5 out of 5 stars,9 ratings,$14.95,,,[],https://www.audible.com/pd/The-Saints-Magic-Power-Is-Omnipotent-Light-Novel-Vol-4-Audiobook/B0CLPSNNPP?qid=1702035962&sr=1-447&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_47&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Luke,,['C.J. Petit'],['Michael Alan White'],,Length: 10 hrs and 59 mins,Release date: 09-29-23,Language: English,5 out of 5 stars,9 ratings,$24.95,,,[],https://www.audible.com/pd/Luke-Audiobook/B0CK3TBTSP?qid=1702035962&sr=1-448&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_48&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Slow Burn,,['Missouri Vaun'],['Paige McKinney'],,Length: 7 hrs and 4 mins,Release date: 10-16-23,Language: English,5 out of 5 stars,9 ratings,$19.95,,,[],https://www.audible.com/pd/Slow-Burn-Audiobook/B0CL57FLXC?qid=1702035962&sr=1-449&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_49&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Second Down Darling,"Varsity Dads, Book 4",['Lex Martin'],"['Sarah McEwan', 'Timothy Andrés Pabon']",Varsity Dads,Length: 8 hrs and 56 mins,Release date: 10-31-23,Language: English,4.5 out of 5 stars,14 ratings,$19.95,,,[],https://www.audible.com/pd/Second-Down-Darling-Audiobook/B0CLGPG866?qid=1702035962&sr=1-450&ref_pageloadid=3srdR3f8JWouQySi&ref=a_search_c3_lProduct_9_50&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=R8RYHSY5JHJYHATCD0F9&pageLoadId=N0h3YoceQZOtDa45&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
A Fellowship of Bakers & Magic,"Adenashire, A Cozy Fantasy Book Series",['J. Penner'],['Vicki-Jo Eva'],Adenashire,Length: 7 hrs and 27 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,7 ratings,$19.95,,,[],https://www.audible.com/pd/A-Fellowship-of-Bakers-Magic-Audiobook/B0CNHHG7DP?qid=1702035993&sr=1-451&ref_pageloadid=N0h3YoceQZOtDa45&ref=a_search_c3_lProduct_10_1&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=JCPBGM9NHQN4AZ2QJG1S&pageLoadId=EXFEAqFrABEJyXwb&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Boundaries = Freedom,"How to Create Boundaries That Set You Free Without Feeling Guilty (Beyond Suffering, Book 3)",['Joseph Nguyen'],['Joseph Nguyen'],,Length: 39 mins,Release date: 11-08-23,Language: English,5 out of 5 stars,7 ratings,$3.95,,,[],https://www.audible.com/pd/Boundaries-Freedom-Audiobook/B0CMXRK3FF?qid=1702035993&sr=1-452&ref_pageloadid=N0h3YoceQZOtDa45&ref=a_search_c3_lProduct_10_2&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=JCPBGM9NHQN4AZ2QJG1S&pageLoadId=EXFEAqFrABEJyXwb&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Warlord of Empyrea,An Isekai Barbarian Fantasy Adventure,['Michael Dalton'],"['Byron Ormond', 'Kat Riley']",Empyrean Chronicles,Length: 11 hrs and 15 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,7 ratings,$48.99,,,[],https://www.audible.com/pd/Warlord-of-Empyrea-Audiobook/B0CN7HTJKF?qid=1702035993&sr=1-453&ref_pageloadid=N0h3YoceQZOtDa45&ref=a_search_c3_lProduct_10_3&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=JCPBGM9NHQN4AZ2QJG1S&pageLoadId=EXFEAqFrABEJyXwb&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Bound by Blood,"Joseph Morgan's Dark Fairy Tales, Book 2",['Joseph Morgan'],['Joseph Morgan'],Joseph Morgan's Dark Fairy Tales,Length: 31 mins,Release date: 11-08-23,Language: English,5 out of 5 stars,7 ratings,$3.95,,,[],https://www.audible.com/pd/Bound-by-Blood-Audiobook/B0CMVJJVRY?qid=1702035993&sr=1-454&ref_pageloadid=N0h3YoceQZOtDa45&ref=a_search_c3_lProduct_10_4&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=JCPBGM9NHQN4AZ2QJG1S&pageLoadId=EXFEAqFrABEJyXwb&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
More Trouble in Loveland,"The Loveland Series, Book 2",['Jennifer Peel'],['Stephanie Rose'],The Loveland Series,Length: 4 hrs and 4 mins,Release date: 10-31-23,Language: English,5 out of 5 stars,7 ratings,$13.99,,,[],https://www.audible.com/pd/More-Trouble-in-Loveland-Audiobook/B0CKZDMM3J?qid=1702035993&sr=1-455&ref_pageloadid=N0h3YoceQZOtDa45&ref=a_search_c3_lProduct_10_5&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=JCPBGM9NHQN4AZ2QJG1S&pageLoadId=EXFEAqFrABEJyXwb&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Tomes Apprentice,"The Tomes of Kaleria, Book 1",['Honor Raconteur'],['Blaire Chandler'],The Tomes of Kaleria,Length: 9 hrs and 5 mins,Release date: 10-04-23,Language: English,5 out of 5 stars,7 ratings,$19.95,,,[],https://www.audible.com/pd/Tomes-Apprentice-Audiobook/B0CKCTK9TR?qid=1702035993&sr=1-456&ref_pageloadid=N0h3YoceQZOtDa45&ref=a_search_c3_lProduct_10_6&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=JCPBGM9NHQN4AZ2QJG1S&pageLoadId=EXFEAqFrABEJyXwb&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
RBT Mastery Comprehensive Study Guide & Practice Questions,Registered Behavior Technician Exam Prep,['A.E. Alvo'],['Paul Anderson'],,Length: 10 hrs and 43 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,7 ratings,$24.95,,,[],https://www.audible.com/pd/RBT-Mastery-Comprehensive-Study-Guide-Practice-Questions-Audiobook/B0CNL6V6HR?qid=1702035993&sr=1-457&ref_pageloadid=N0h3YoceQZOtDa45&ref=a_search_c3_lProduct_10_7&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=JCPBGM9NHQN4AZ2QJG1S&pageLoadId=EXFEAqFrABEJyXwb&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Mushoku Tensei,"Jobless Reincarnation (Light Novel), Vol. 5",['Rifujin na Magonote'],['Cliff Kurt'],Mushoku Tensei: Jobless Reincarnation,Length: 8 hrs and 3 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,8 ratings,$19.95,,,[],https://www.audible.com/pd/Mushoku-Tensei-Audiobook/B0CNL44KVJ?qid=1702035993&sr=1-458&ref_pageloadid=N0h3YoceQZOtDa45&ref=a_search_c3_lProduct_10_8&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=JCPBGM9NHQN4AZ2QJG1S&pageLoadId=EXFEAqFrABEJyXwb&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Arrival: A Humorous Isekai LitRPG,"Terminate the Other World!, Book 1",['Icalos'],['Savy Des-Etages'],Terminate the Other World!,Length: 17 hrs and 10 mins,Release date: 12-05-23,Language: English,5 out of 5 stars,8 ratings,$44.99,,,[],https://www.audible.com/pd/Arrival-A-Humorous-Isekai-LitRPG-Audiobook/B0CMD8B1N6?qid=1702035993&sr=1-459&ref_pageloadid=N0h3YoceQZOtDa45&ref=a_search_c3_lProduct_10_9&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=JCPBGM9NHQN4AZ2QJG1S&pageLoadId=EXFEAqFrABEJyXwb&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Contained in Love,Reclaiming Your Feminine Power as a Wife and Mother (Second Edition),['Mina Irfan'],['Torii Alaniz'],,Length: 3 hrs and 37 mins,Release date: 11-10-23,Language: English,5 out of 5 stars,8 ratings,$14.95,,,[],https://www.audible.com/pd/Contained-in-Love-Audiobook/B0CN1YQWRJ?qid=1702035993&sr=1-460&ref_pageloadid=N0h3YoceQZOtDa45&ref=a_search_c3_lProduct_10_10&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=JCPBGM9NHQN4AZ2QJG1S&pageLoadId=EXFEAqFrABEJyXwb&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Passion in the Mountains,Greene Mountain Boys,['Olivia T. Turner'],"['Brooklyn Young', 'Oliver Clarke']",Greene Mountain Boys,Length: 2 hrs and 23 mins,Release date: 12-04-23,Language: English,5 out of 5 stars,8 ratings,$6.95,,,[],https://www.audible.com/pd/Passion-in-the-Mountains-Audiobook/B0CP8L6YF5?qid=1702035993&sr=1-461&ref_pageloadid=N0h3YoceQZOtDa45&ref=a_search_c3_lProduct_10_11&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=JCPBGM9NHQN4AZ2QJG1S&pageLoadId=EXFEAqFrABEJyXwb&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Bound by Temptation,"Ravage MC Bound, Book 10",['Ryan Michele'],"['Samantha Summers', 'Tim Paige']",Ravage MC Bound,Length: 9 hrs and 26 mins,Release date: 10-23-23,Language: English,5 out of 5 stars,8 ratings,$17.49,,,[],https://www.audible.com/pd/Bound-by-Temptation-Audiobook/B0CL1G4D6M?qid=1702035993&sr=1-462&ref_pageloadid=N0h3YoceQZOtDa45&ref=a_search_c3_lProduct_10_12&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=JCPBGM9NHQN4AZ2QJG1S&pageLoadId=EXFEAqFrABEJyXwb&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Death at Paradise Park,"DS Knight, Book 2",['Ross Greenwood'],['David Thorpe'],DS Knight,Length: 12 hrs and 19 mins,Release date: 11-06-23,Language: English,5 out of 5 stars,8 ratings,$18.54,,,[],https://www.audible.com/pd/Death-at-Paradise-Park-Audiobook/B0CL9FRZY6?qid=1702035993&sr=1-463&ref_pageloadid=N0h3YoceQZOtDa45&ref=a_search_c3_lProduct_10_13&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=JCPBGM9NHQN4AZ2QJG1S&pageLoadId=EXFEAqFrABEJyXwb&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
